Treatment,Generation,Session,SessionDate,ChainID,ParticipantID,Trial,TrialChain,Configuration,Speed,Payoff,wT,wR,wB,wL,mapT,mapR,mapB,mapL,comX,comY,Inertia,survey_birthyear,SessionGender
ABS,5,nzkwel8j,2025-02-14,KAYOI,bsp0z4l7,2,22,5-5-5-11,80.91610793131643,0.24,5,5,5,11,5,5,5,11,-3,0,26,2004,Female
ABS,5,nzkwel8j,2025-02-14,KAYOI,bsp0z4l7,3,23,5-5-7-12,0,0,5,5,7,12,5,5,7,12,-3.5,-1,29,2004,Female
ABS,5,nzkwel8j,2025-02-14,KAYOI,bsp0z4l7,4,24,4-5-5-11,68.53213296398891,0.3,4,5,5,11,4,5,5,11,-3,-0.5,25,2004,Female
ABS,5,nzkwel8j,2025-02-14,KAYOI,bsp0z4l7,5,25,4-6-5-11,80.91610793131643,0.24,4,6,5,11,4,6,5,11,-2.5,-0.5,26,2004,Female
ABS,5,nzkwel8j,2025-02-14,KGUJO,0lfxq2mq,1,21,3-6-6-3,0,0,3,6,6,3,3,6,6,3,1.5,-1.5,18,1993,Female
ABS,5,nzkwel8j,2025-02-14,KGUJO,0lfxq2mq,2,22,2-9-4-4,0,0,2,9,4,4,2,9,4,4,2.5,-1,19,1993,Female
ABS,5,nzkwel8j,2025-02-14,KGUJO,0lfxq2mq,3,23,5-1-9-6,0,0,5,1,9,6,5,1,9,6,-2.5,-2,21,1993,Female
ABS,5,nzkwel8j,2025-02-14,KGUJO,0lfxq2mq,4,24,11-9-3-11,97.401968503937,0.15,11,9,3,11,11,9,3,11,-1,4,34,1993,Female
ABS,5,nzkwel8j,2025-02-14,KGUJO,0lfxq2mq,5,25,11-10-3-11,95.33757225433529,0.16,11,10,3,11,11,10,3,11,-0.5,4,35,1993,Female
ABS,5,rxkbhh0l,2025-02-14,KGYAL,lw6sucrq,1,21,1-8-6-12,0,0,1,8,6,12,1,8,6,12,-2,-2.5,27,1994,Male
ABS,5,rxkbhh0l,2025-02-14,KGYAL,lw6sucrq,2,22,4-8-6-12,0,0,4,8,6,12,4,8,6,12,-2,-1,30,1994,Male
ABS,5,rxkbhh0l,2025-02-14,KGYAL,lw6sucrq,3,23,5-8-6-12,0,0,5,8,6,12,5,8,6,12,-2,-0.5,31,1994,Male
ABS,5,rxkbhh0l,2025-02-14,KGYAL,lw6sucrq,4,24,5-8-12-6,0,0,5,8,12,6,5,8,12,6,1,-3.5,31,1994,Male
ABS,5,rxkbhh0l,2025-02-14,KGYAL,lw6sucrq,5,25,9-9-12-6,0,0,9,9,12,6,9,9,12,6,1.5,-1.5,36,1994,Male
ABS,5,nzkwel8j,2025-02-14,LJUTY,qitterl7,1,21,11-6-9-11,82.67368421052632,0.23,11,6,9,11,11,6,9,11,-2.5,1,37,1995,Female
ABS,5,nzkwel8j,2025-02-14,LJUTY,qitterl7,2,22,11-7-11-11,74.2945945945946,0.27,11,7,11,11,11,7,11,11,-2,0,40,1995,Female
ABS,5,nzkwel8j,2025-02-14,LJUTY,qitterl7,3,23,12-8-12-12,69.93667844522969,0.3,12,8,12,12,12,8,12,12,-2,0,44,1995,Female
ABS,5,nzkwel8j,2025-02-14,LJUTY,qitterl7,4,24,12-10-12-12,0,0,12,10,12,12,12,10,12,12,-1,0,46,1995,Female
ABS,5,nzkwel8j,2025-02-14,LJUTY,qitterl7,5,25,12-8-12-12,69.93667844522969,0.3,12,8,12,12,12,8,12,12,-2,0,44,1995,Female
ABS,5,nzkwel8j,2025-02-14,LRFPN,tvq5omey,1,21,1-2-4-2,0,0,1,2,4,2,1,2,4,2,0,-1.5,9,2005,Female
ABS,5,nzkwel8j,2025-02-14,LRFPN,tvq5omey,2,22,1-2-4-2,0,0,1,2,4,2,1,2,4,2,0,-1.5,9,2005,Female
ABS,5,nzkwel8j,2025-02-14,LRFPN,tvq5omey,3,23,1-2-4-2,0,0,1,2,4,2,1,2,4,2,0,-1.5,9,2005,Female
ABS,5,nzkwel8j,2025-02-14,LRFPN,tvq5omey,4,24,1-2-4-2,0,0,1,2,4,2,1,2,4,2,0,-1.5,9,2005,Female
ABS,5,nzkwel8j,2025-02-14,LRFPN,tvq5omey,5,25,1-2-4-2,0,0,1,2,4,2,1,2,4,2,0,-1.5,9,2005,Female
ABS,5,rxkbhh0l,2025-02-14,NCLBK,49pt375s,1,21,9-9-5-8,90.70614115490376,0.19,9,9,5,8,9,9,5,8,0.5,2,31,1996,Male
ABS,5,rxkbhh0l,2025-02-14,NCLBK,49pt375s,2,22,9-1-5-1,110.94215246636772,0.08,9,1,5,1,9,1,5,1,0,2,16,1996,Male
ABS,5,rxkbhh0l,2025-02-14,NCLBK,49pt375s,3,23,3-9-10-11,0,0,3,9,10,11,3,9,10,11,-1,-3.5,33,1996,Male
ABS,5,rxkbhh0l,2025-02-14,NCLBK,49pt375s,4,24,10-9-2-3,0,0,10,9,2,3,10,9,2,3,3,4,24,1996,Male
ABS,5,rxkbhh0l,2025-02-14,NCLBK,49pt375s,5,25,9-9-5-8,90.70614115490376,0.19,9,9,5,8,9,9,5,8,0.5,2,31,1996,Male
ABS,5,rxkbhh0l,2025-02-14,NMAFY,wkb7do2u,1,21,9-7-9-7,0,0,9,7,9,7,9,7,9,7,0,0,32,1989,Male
ABS,5,rxkbhh0l,2025-02-14,NMAFY,wkb7do2u,2,22,10-8-5-5,92.57287184284375,0.18,10,8,5,5,10,8,5,5,1.5,2.5,28,1989,Male
ABS,5,rxkbhh0l,2025-02-14,NMAFY,wkb7do2u,3,23,9-8-5-5,0,0,9,8,5,5,9,8,5,5,1.5,2,27,1989,Male
ABS,5,rxkbhh0l,2025-02-14,NMAFY,wkb7do2u,4,24,10-8-5-5,92.57287184284375,0.18,10,8,5,5,10,8,5,5,1.5,2.5,28,1989,Male
ABS,5,rxkbhh0l,2025-02-14,NMAFY,wkb7do2u,5,25,10-8-5-5,92.57287184284375,0.18,10,8,5,5,10,8,5,5,1.5,2.5,28,1989,Male
ABS,5,rxkbhh0l,2025-02-14,NVWEP,ykbbdbs8,1,21,11-11-2-11,94.51805157593122,0.17,11,11,2,11,11,11,2,11,0,4.5,35,1997,Male
ABS,5,rxkbhh0l,2025-02-14,NVWEP,ykbbdbs8,2,22,11-10-2-11,97.2106090373281,0.15,11,10,2,11,11,10,2,11,-0.5,4.5,34,1997,Male
ABS,5,rxkbhh0l,2025-02-14,NVWEP,ykbbdbs8,3,23,11-11-2-12,93.80132701421802,0.17,11,11,2,12,11,11,2,12,-0.5,4.5,36,1997,Male
ABS,5,rxkbhh0l,2025-02-14,NVWEP,ykbbdbs8,4,24,11-11-2-10,94.60841300191206,0.17,11,11,2,10,11,11,2,10,0.5,4.5,34,1997,Male
ABS,5,rxkbhh0l,2025-02-14,NVWEP,ykbbdbs8,5,25,11-11-2-10,94.60841300191206,0.17,11,11,2,10,11,11,2,10,0.5,4.5,34,1997,Male
ABS,5,nzkwel8j,2025-02-14,NYPTV,wuju3mx0,1,21,12-12-12-12,0,0,12,12,12,12,12,12,12,12,0,0,48,1995,Female
ABS,5,nzkwel8j,2025-02-14,NYPTV,wuju3mx0,2,22,10-9-8-7,0,0,10,9,8,7,10,9,8,7,1,1,34,1995,Female
ABS,5,nzkwel8j,2025-02-14,NYPTV,wuju3mx0,3,23,12-10-8-6,0,0,12,10,8,6,12,10,8,6,2,2,36,1995,Female
ABS,5,nzkwel8j,2025-02-14,NYPTV,wuju3mx0,4,24,1-3-1-3,112.96849315068494,0.07,1,3,1,3,1,3,1,3,0,0,8,1995,Female
ABS,5,nzkwel8j,2025-02-14,NYPTV,wuju3mx0,5,25,6-3-4-5,108.5092105263158,0.09,6,3,4,5,6,3,4,5,-1,1,18,1995,Female
ABS,5,rxkbhh0l,2025-02-14,OSHAY,73mtxp0f,1,21,6-3-2-6,112.07293318233296,0.07,6,3,2,6,6,3,2,6,-1.5,2,17,1990,Male
ABS,5,rxkbhh0l,2025-02-14,OSHAY,73mtxp0f,2,22,6-3-3-6,108.86732673267328,0.09,6,3,3,6,6,3,3,6,-1.5,1.5,18,1990,Male
ABS,5,rxkbhh0l,2025-02-14,OSHAY,73mtxp0f,3,23,6-3-4-6,105.05350318471338,0.11,6,3,4,6,6,3,4,6,-1.5,1,19,1990,Male
ABS,5,rxkbhh0l,2025-02-14,OSHAY,73mtxp0f,4,24,6-3-6-6,94.15832540437678,0.17,6,3,6,6,6,3,6,6,-1.5,0,21,1990,Male
ABS,5,rxkbhh0l,2025-02-14,OSHAY,73mtxp0f,5,25,6-3-12-6,0,0,6,3,12,6,6,3,12,6,-1.5,-3,27,1990,Male
ABS,5,nzkwel8j,2025-02-14,QNSSA,bwncae6o,1,21,8-4-12-8,0,0,8,4,12,8,8,4,12,8,-2,-2,32,1989,Female
ABS,5,nzkwel8j,2025-02-14,QNSSA,bwncae6o,2,22,3-11-8-5,0,0,3,11,8,5,3,11,8,5,3,-2.5,27,1989,Female
ABS,5,nzkwel8j,2025-02-14,QNSSA,bwncae6o,3,23,12-12-12-12,0,0,12,12,12,12,12,12,12,12,0,0,48,1989,Female
ABS,5,nzkwel8j,2025-02-14,QNSSA,bwncae6o,4,24,9-3-12-6,0,0,9,3,12,6,9,3,12,6,-1.5,-1.5,30,1989,Female
ABS,5,nzkwel8j,2025-02-14,QNSSA,bwncae6o,5,25,9-8-1-10,104.3886075949367,0.11,9,8,1,10,9,8,1,10,-1,4,28,1989,Female
ABS,5,nzkwel8j,2025-02-14,SQNAJ,mgadtd0v,1,21,5-5-5-5,96.83013698630135,0.15,5,5,5,5,5,5,5,5,0,0,20,1993,Female
ABS,5,nzkwel8j,2025-02-14,SQNAJ,mgadtd0v,2,22,5-8-5-5,0,0,5,8,5,5,5,8,5,5,1.5,0,23,1993,Female
ABS,5,nzkwel8j,2025-02-14,SQNAJ,mgadtd0v,3,23,6-6-6-6,0,0,6,6,6,6,6,6,6,6,0,0,24,1993,Female
ABS,5,nzkwel8j,2025-02-14,SQNAJ,mgadtd0v,4,24,5-5-5-5,96.83013698630135,0.15,5,5,5,5,5,5,5,5,0,0,20,1993,Female
ABS,5,nzkwel8j,2025-02-14,SQNAJ,mgadtd0v,5,25,5-5-5-5,96.83013698630135,0.15,5,5,5,5,5,5,5,5,0,0,20,1993,Female
ABS,5,nzkwel8j,2025-02-14,SZIJF,glirn85g,1,21,9-8-2-9,104.05930599369086,0.12,9,8,2,9,9,8,2,9,-0.5,3.5,28,1997,Female
ABS,5,nzkwel8j,2025-02-14,SZIJF,glirn85g,2,22,9-8-1-9,105.84,0.11,9,8,1,9,9,8,1,9,-0.5,4,27,1997,Female
ABS,5,nzkwel8j,2025-02-14,SZIJF,glirn85g,3,23,9-8-2-10,102.65601659751036,0.12,9,8,2,10,9,8,2,10,-1,3.5,29,1997,Female
ABS,5,nzkwel8j,2025-02-14,SZIJF,glirn85g,4,24,10-8-2-10,102.54963730569948,0.12,10,8,2,10,10,8,2,10,-1,4,30,1997,Female
ABS,5,nzkwel8j,2025-02-14,SZIJF,glirn85g,5,25,10-9-2-10,100.56951219512196,0.14,10,9,2,10,10,9,2,10,-0.5,4,31,1997,Female
ABS,5,rxkbhh0l,2025-02-14,VQAUW,c87z4xh5,1,21,6-3-6-6,94.15832540437678,0.17,6,3,6,6,6,3,6,6,-1.5,0,21,1989,Male
ABS,5,rxkbhh0l,2025-02-14,VQAUW,c87z4xh5,2,22,6-12-6-6,0,0,6,12,6,6,6,12,6,6,3,0,30,1989,Male
ABS,5,rxkbhh0l,2025-02-14,VQAUW,c87z4xh5,3,23,6-1-6-6,0,0,6,1,6,6,6,1,6,6,-2.5,0,19,1989,Male
ABS,5,rxkbhh0l,2025-02-14,VQAUW,c87z4xh5,4,24,12-6-12-12,68.29565217391303,0.31,12,6,12,12,12,6,12,12,-3,0,42,1989,Male
ABS,5,rxkbhh0l,2025-02-14,VQAUW,c87z4xh5,5,25,10-5-10-10,76.00645161290323,0.27,10,5,10,10,10,5,10,10,-2.5,0,35,1989,Male
ABS,5,rxkbhh0l,2025-02-14,WFMTL,fvves1g5,1,21,8-9-7-8,0,0,8,9,7,8,8,9,7,8,0.5,0.5,32,1990,Male
ABS,5,rxkbhh0l,2025-02-14,WFMTL,fvves1g5,2,22,6-4-6-6,96.83013698630135,0.15,6,4,6,6,6,4,6,6,-1,0,22,1990,Male
ABS,5,rxkbhh0l,2025-02-14,WFMTL,fvves1g5,3,23,4-2-4-4,103.40689655172416,0.12,4,2,4,4,4,2,4,4,-1,0,14,1990,Male
ABS,5,rxkbhh0l,2025-02-14,WFMTL,fvves1g5,4,24,4-4-4-4,104.27860906217072,0.12,4,4,4,4,4,4,4,4,0,0,16,1990,Male
ABS,5,rxkbhh0l,2025-02-14,WFMTL,fvves1g5,5,25,11-6-11-11,73.68607594936708,0.28,11,6,11,11,11,6,11,11,-2.5,0,39,1990,Male
ABS,5,rxkbhh0l,2025-02-14,YMNVR,rixshk6a,1,21,8-8-8-8,0,0,8,8,8,8,8,8,8,8,0,0,32,1995,Male
ABS,5,rxkbhh0l,2025-02-14,YMNVR,rixshk6a,2,22,8-10-7-8,0,0,8,10,7,8,8,10,7,8,1,0.5,33,1995,Male
ABS,5,rxkbhh0l,2025-02-14,YMNVR,rixshk6a,3,23,8-8-7-8,0,0,8,8,7,8,8,8,7,8,0,0.5,31,1995,Male
ABS,5,rxkbhh0l,2025-02-14,YMNVR,rixshk6a,4,24,8-5-7-8,92.74639175257732,0.18,8,5,7,8,8,5,7,8,-1.5,0.5,28,1995,Male
ABS,5,rxkbhh0l,2025-02-14,YMNVR,rixshk6a,5,25,8-1-7-8,0,0,8,1,7,8,8,1,7,8,-3.5,0.5,24,1995,Male
ABS,5,rxkbhh0l,2025-02-14,ZPHCH,gk222z6v,1,21,12-8-12-8,0,0,12,8,12,8,12,8,12,8,0,0,40,1993,Male
ABS,5,rxkbhh0l,2025-02-14,ZPHCH,gk222z6v,2,22,12-5-12-6,77.616,0.26,12,5,12,6,12,5,12,6,-0.5,0,35,1993,Male
ABS,5,rxkbhh0l,2025-02-14,ZPHCH,gk222z6v,3,23,12-5-12-5,76.8923076923077,0.26,12,5,12,5,12,5,12,5,0,0,34,1993,Male
ABS,5,rxkbhh0l,2025-02-14,ZPHCH,gk222z6v,4,24,12-4-12-4,79.55016077170418,0.25,12,4,12,4,12,4,12,4,0,0,32,1993,Male
ABS,5,rxkbhh0l,2025-02-14,ZPHCH,gk222z6v,5,25,12-4-12-5,79.29519230769232,0.25,12,4,12,5,12,4,12,5,-0.5,0,33,1993,Male
ABSMAP,1,vg1vlbgz,2025-02-14,AAPBH,gok9p12u,1,1,10-10-10-10,0,0,10,10,10,10,5,6,11,8,0,0,40,1990,Male
ABSMAP,1,vg1vlbgz,2025-02-14,AAPBH,gok9p12u,2,2,1-6-3-10,0,0,1,6,3,10,5,6,5,2,-2,-1,20,1990,Male
ABSMAP,1,vg1vlbgz,2025-02-14,AAPBH,gok9p12u,3,3,2-2-2-2,0,0,2,2,2,2,3,4,4,10,0,0,8,1990,Male
ABSMAP,1,vg1vlbgz,2025-02-14,AAPBH,gok9p12u,4,4,2-2-2-2,0,0,2,2,2,2,3,4,4,10,0,0,8,1990,Male
ABSMAP,1,vg1vlbgz,2025-02-14,AAPBH,gok9p12u,5,5,10-2-2-2,112.83968072976056,0.07,10,2,2,2,9,4,3,5,0,4,16,1990,Male
ABSMAP,1,vg1vlbgz,2025-02-14,AJKDJ,l2fna62b,1,1,1-10-4-5,0,0,1,10,4,5,2,6,8,4,2.5,-1.5,20,1995,Male
ABSMAP,1,vg1vlbgz,2025-02-14,AJKDJ,l2fna62b,2,2,6-6-6-6,0,0,6,6,6,6,1,7,10,8,0,0,24,1995,Male
ABSMAP,1,vg1vlbgz,2025-02-14,AJKDJ,l2fna62b,3,3,7-1-3-9,0,0,7,1,3,9,7,1,12,10,-4,2,20,1995,Male
ABSMAP,1,vg1vlbgz,2025-02-14,AJKDJ,l2fna62b,4,4,2-8-2-4,0,0,2,8,2,4,1,8,2,6,2,0,16,1995,Male
ABSMAP,1,vg1vlbgz,2025-02-14,AJKDJ,l2fna62b,5,5,4-11-9-7,0,0,4,11,9,7,9,11,3,6,2,-2.5,31,1995,Male
ABSMAP,1,pt1u1qln,2025-02-14,AJMPB,d7s6p83n,1,1,5-8-7-12,0,0,5,8,7,12,8,5,11,1,-2,-1,32,2005,Female
ABSMAP,1,pt1u1qln,2025-02-14,AJMPB,d7s6p83n,2,2,5-8-7-4,0,0,5,8,7,4,6,12,10,10,2,-1,24,2005,Female
ABSMAP,1,pt1u1qln,2025-02-14,AJMPB,d7s6p83n,3,3,12-12-12-12,0,0,12,12,12,12,3,8,7,9,0,0,48,2005,Female
ABSMAP,1,pt1u1qln,2025-02-14,AJMPB,d7s6p83n,4,4,4-5-1-2,0,0,4,5,1,2,12,5,6,12,1.5,1.5,12,2005,Female
ABSMAP,1,pt1u1qln,2025-02-14,AJMPB,d7s6p83n,5,5,6-8-9-9,0,0,6,8,9,9,3,12,2,8,-0.5,-1.5,32,2005,Female
ABSMAP,1,vg1vlbgz,2025-02-14,AMIEH,ypfm9tfc,1,1,7-5-5-11,76.06487317448116,0.26,7,5,5,11,10,4,11,6,-3,1,28,1989,Male
ABSMAP,1,vg1vlbgz,2025-02-14,AMIEH,ypfm9tfc,2,2,10-6-10-3,0,0,10,6,10,3,12,2,11,9,1.5,0,29,1989,Male
ABSMAP,1,vg1vlbgz,2025-02-14,AMIEH,ypfm9tfc,3,3,7-9-10-8,117.81000000000002,0.04,7,9,10,8,7,3,3,1,0.5,-1.5,34,1989,Male
ABSMAP,1,vg1vlbgz,2025-02-14,AMIEH,ypfm9tfc,4,4,6-7-8-5,0,0,6,7,8,5,12,1,7,12,1,-1,26,1989,Male
ABSMAP,1,vg1vlbgz,2025-02-14,AMIEH,ypfm9tfc,5,5,9-9-8-8,0,0,9,9,8,8,6,8,10,9,0.5,0.5,34,1989,Male
ABSMAP,1,pt1u1qln,2025-02-14,BCUYP,5nwzgg8g,1,1,5-7-5-6,0,0,5,7,5,6,5,2,3,7,0.5,0,23,1998,Female
ABSMAP,1,pt1u1qln,2025-02-14,BCUYP,5nwzgg8g,2,2,2-4-4-3,93.80132701421802,0.17,2,4,4,3,12,6,8,3,0.5,-1,13,1998,Female
ABSMAP,1,pt1u1qln,2025-02-14,BCUYP,5nwzgg8g,3,3,4-4-4-4,112.71116173120728,0.07,4,4,4,4,12,3,3,3,0,0,16,1998,Female
ABSMAP,1,pt1u1qln,2025-02-14,BCUYP,5nwzgg8g,4,4,8-4-4-9,110.323745819398,0.08,8,4,4,9,8,4,4,5,-2.5,2,25,1998,Female
ABSMAP,1,pt1u1qln,2025-02-14,BCUYP,5nwzgg8g,5,5,12-12-10-10,0,0,12,12,10,10,7,9,10,12,1,1,44,1998,Female
ABSMAP,1,vg1vlbgz,2025-02-14,BHPDH,qjcgocj3,1,1,5-4-10-5,0,0,5,4,10,5,5,10,6,3,-0.5,-2.5,24,1992,Male
ABSMAP,1,vg1vlbgz,2025-02-14,BHPDH,qjcgocj3,2,2,4-3-2-3,109.22781456953642,0.09,4,3,2,3,7,5,2,8,0,1,12,1992,Male
ABSMAP,1,vg1vlbgz,2025-02-14,BHPDH,qjcgocj3,3,3,3-1-7-1,86.05252173913043,0.21,3,1,7,1,9,7,7,12,0,-2,12,1992,Male
ABSMAP,1,vg1vlbgz,2025-02-14,BHPDH,qjcgocj3,4,4,3-4-1-4,116.424,0.05,3,4,1,4,5,4,2,1,0,1,12,1992,Male
ABSMAP,1,vg1vlbgz,2025-02-14,BHPDH,qjcgocj3,5,5,3-4-4-1,0,0,3,4,4,1,11,9,7,3,1.5,-0.5,12,1992,Male
ABSMAP,1,vg1vlbgz,2025-02-14,BLBGS,6schj0r7,1,1,9-9-9-9,0,0,9,9,9,9,4,3,2,10,0,0,36,1991,Male
ABSMAP,1,vg1vlbgz,2025-02-14,BLBGS,6schj0r7,2,2,4-5-4-5,0,0,4,5,4,5,10,12,5,8,0,0,18,1991,Male
ABSMAP,1,vg1vlbgz,2025-02-14,BLBGS,6schj0r7,3,3,1-12-10-10,0,0,1,12,10,10,3,2,6,3,1,-4.5,33,1991,Male
ABSMAP,1,vg1vlbgz,2025-02-14,BLBGS,6schj0r7,4,4,11-3-11-1,107.8,0.1,11,3,11,1,8,7,1,9,1,0,26,1991,Male
ABSMAP,1,vg1vlbgz,2025-02-14,BLBGS,6schj0r7,5,5,1-1-1-1,0,0,1,1,1,1,6,10,4,9,0,0,4,1991,Male
ABSMAP,1,pt1u1qln,2025-02-14,CQKCL,bh4b6auq,1,1,6-6-6-6,81.58318219291014,0.24,6,6,6,6,11,4,11,3,0,0,24,2000,Female
ABSMAP,1,pt1u1qln,2025-02-14,CQKCL,bh4b6auq,2,2,10-6-6-6,0,0,10,6,6,6,9,7,8,6,0,2,28,2000,Female
ABSMAP,1,pt1u1qln,2025-02-14,CQKCL,bh4b6auq,3,3,2-3-4-4,0,0,2,3,4,4,6,7,8,10,-0.5,-1,13,2000,Female
ABSMAP,1,pt1u1qln,2025-02-14,CQKCL,bh4b6auq,4,4,6-6-6-10,0,0,6,6,6,10,9,9,12,3,-2,0,28,2000,Female
ABSMAP,1,pt1u1qln,2025-02-14,CQKCL,bh4b6auq,5,5,6-6-6-5,0,0,6,6,6,5,1,4,11,7,0.5,0,23,2000,Female
ABSMAP,1,pt1u1qln,2025-02-14,EIORO,6f6vqjg2,1,1,5-2-7-11,87.11302816901409,0.21,5,2,7,11,10,6,5,1,-4.5,-1,25,1990,Female
ABSMAP,1,pt1u1qln,2025-02-14,EIORO,6f6vqjg2,2,2,5-2-7-9,109.83396226415094,0.09,5,2,7,9,8,4,1,8,-3.5,-1,23,1990,Female
ABSMAP,1,pt1u1qln,2025-02-14,EIORO,6f6vqjg2,3,3,5-4-7-11,0,0,5,4,7,11,8,11,4,8,-3.5,-1,27,1990,Female
ABSMAP,1,pt1u1qln,2025-02-14,EIORO,6f6vqjg2,4,4,6-2-7-11,0,0,6,2,7,11,1,2,8,11,-4.5,-0.5,26,1990,Female
ABSMAP,1,pt1u1qln,2025-02-14,EIORO,6f6vqjg2,5,5,9-2-7-11,0,0,9,2,7,11,1,6,5,9,-4.5,1,29,1990,Female
ABSMAP,1,vg1vlbgz,2025-02-14,FYOAZ,845m3s0s,1,1,12-12-12-12,0,0,12,12,12,12,1,8,4,11,0,0,48,1993,Male
ABSMAP,1,vg1vlbgz,2025-02-14,FYOAZ,845m3s0s,2,2,1-1-1-1,0,0,1,1,1,1,1,8,4,12,0,0,4,1993,Male
ABSMAP,1,vg1vlbgz,2025-02-14,FYOAZ,845m3s0s,3,3,6-5-8-7,101.81111111111112,0.13,6,5,8,7,8,6,4,9,-1,-1,26,1993,Male
ABSMAP,1,vg1vlbgz,2025-02-14,FYOAZ,845m3s0s,4,4,6-6-7-7,89.55692307692308,0.19,6,6,7,7,6,10,3,12,-0.5,-0.5,26,1993,Male
ABSMAP,1,vg1vlbgz,2025-02-14,FYOAZ,845m3s0s,5,5,7-6-7-7,0,0,7,6,7,7,5,7,7,6,-0.5,0,27,1993,Male
ABSMAP,1,pt1u1qln,2025-02-14,GFDZW,8ju5wszb,1,1,11-10-8-9,0,0,11,10,8,9,1,7,7,7,0.5,1.5,38,1993,Female
ABSMAP,1,pt1u1qln,2025-02-14,GFDZW,8ju5wszb,2,2,1-5-6-4,0,0,1,5,6,4,5,12,1,9,0.5,-2.5,16,1993,Female
ABSMAP,1,pt1u1qln,2025-02-14,GFDZW,8ju5wszb,3,3,6-7-10-8,0,0,6,7,10,8,6,2,11,1,-0.5,-2,31,1993,Female
ABSMAP,1,pt1u1qln,2025-02-14,GFDZW,8ju5wszb,4,4,3-2-3-3,0,0,3,2,3,3,1,4,5,5,-0.5,0,11,1993,Female
ABSMAP,1,pt1u1qln,2025-02-14,GFDZW,8ju5wszb,5,5,6-8-11-9,0,0,6,8,11,9,4,7,7,6,-0.5,-2.5,34,1993,Female
ABSMAP,1,vg1vlbgz,2025-02-14,HQGLJ,ml7enjzb,1,1,1-1-1-1,0,0,1,1,1,1,11,9,1,1,0,0,4,1990,Male
ABSMAP,1,vg1vlbgz,2025-02-14,HQGLJ,ml7enjzb,2,2,12-12-12-12,0,0,12,12,12,12,8,9,8,10,0,0,48,1990,Male
ABSMAP,1,vg1vlbgz,2025-02-14,HQGLJ,ml7enjzb,3,3,7-7-7-7,80.91610793131643,0.24,7,7,7,7,9,6,9,10,0,0,28,1990,Male
ABSMAP,1,vg1vlbgz,2025-02-14,HQGLJ,ml7enjzb,4,4,8-8-8-8,0,0,8,8,8,8,10,12,10,5,0,0,32,1990,Male
ABSMAP,1,vg1vlbgz,2025-02-14,HQGLJ,ml7enjzb,5,5,6-6-6-6,0,0,6,6,6,6,3,8,5,4,0,0,24,1990,Male
ABSMAP,1,pt1u1qln,2025-02-14,IJFUA,e0pts310,1,1,6-4-6-4,0,0,6,4,6,4,5,4,12,9,0,0,20,1989,Female
ABSMAP,1,pt1u1qln,2025-02-14,IJFUA,e0pts310,2,2,1-6-6-4,74.35041322314048,0.27,1,6,6,4,7,7,8,11,1,-2.5,17,1989,Female
ABSMAP,1,pt1u1qln,2025-02-14,IJFUA,e0pts310,3,3,1-6-2-4,0,0,1,6,2,4,5,4,8,5,1,-0.5,13,1989,Female
ABSMAP,1,pt1u1qln,2025-02-14,IJFUA,e0pts310,4,4,1-6-6-4,74.35041322314048,0.27,1,6,6,4,7,7,8,11,1,-2.5,17,1989,Female
ABSMAP,1,pt1u1qln,2025-02-14,IJFUA,e0pts310,5,5,1-6-6-6,0,0,1,6,6,6,9,12,9,7,0,-2.5,19,1989,Female
ABSMAP,1,vg1vlbgz,2025-02-14,JTIAG,ph2t7c8q,1,1,8-3-9-7,0,0,8,3,9,7,2,7,6,11,-2,-0.5,27,2005,Male
ABSMAP,1,vg1vlbgz,2025-02-14,JTIAG,ph2t7c8q,2,2,5-10-2-4,0,0,5,10,2,4,5,8,7,3,3,1.5,21,2005,Male
ABSMAP,1,vg1vlbgz,2025-02-14,JTIAG,ph2t7c8q,3,3,1-1-1-1,0,0,1,1,1,1,3,10,8,11,0,0,4,2005,Male
ABSMAP,1,vg1vlbgz,2025-02-14,JTIAG,ph2t7c8q,4,4,8-5-1-10,93.80132701421802,0.17,8,5,1,10,11,10,4,10,-2.5,3.5,24,2005,Male
ABSMAP,1,vg1vlbgz,2025-02-14,JTIAG,ph2t7c8q,5,5,8-5-1-8,0,0,8,5,1,8,11,9,11,9,-1.5,3.5,22,2005,Male
ABSMAP,1,vg1vlbgz,2025-02-14,MYIHN,yb6wo5g0,1,1,6-12-5-7,0,0,6,12,5,7,1,4,6,3,2.5,0.5,30,1991,Male
ABSMAP,1,vg1vlbgz,2025-02-14,MYIHN,yb6wo5g0,2,2,6-1-5-7,90.21002734731086,0.19,6,1,5,7,11,1,10,1,-3,0.5,19,1991,Male
ABSMAP,1,vg1vlbgz,2025-02-14,MYIHN,yb6wo5g0,3,3,1-1-1-1,0,0,1,1,1,1,6,10,10,11,0,0,4,1991,Male
ABSMAP,1,vg1vlbgz,2025-02-14,MYIHN,yb6wo5g0,4,4,9-2-9-8,0,0,9,2,9,8,9,11,7,1,-3,0,28,1991,Male
ABSMAP,1,vg1vlbgz,2025-02-14,MYIHN,yb6wo5g0,5,5,9-7-10-8,0,0,9,7,10,8,8,1,6,12,-0.5,-0.5,34,1991,Male
ABSMAP,1,vg1vlbgz,2025-02-14,NEVKH,pbtmv0pu,1,1,3-8-4-10,116.01453692848769,0.05,3,8,4,10,12,4,1,1,-1,-0.5,25,1993,Male
